SB00,SB01,SB02,SB03,SB04,SB05
140.94,113.88,187.09,121.09,121.16,116.4
79.55,68.69,58.06,71.2,65.45,89.18
113.88,187.09,121.09,121.16,116.4,114.13
68.69,58.06,71.2,65.45,89.18,51.44
187.09,121.09,121.16,116.4,114.13,94.03
58.06,71.2,65.45,89.18,51.44,94.22
121.09,121.16,116.4,114.13,94.03,104.24
71.2,65.45,89.18,51.44,94.22,44.76
65.45,89.18,51.44,94.22,44.76,181.6
89.18,51.44,94.22,44.76,181.6,42.72
51.44,94.22,44.76,181.6,42.72,64.68
94.22,44.76,181.6,42.72,64.68,41.39
44.76,181.6,42.72,64.68,41.39,59.61
181.6,42.72,64.68,41.39,59.61,67.44
42.72,64.68,41.39,59.61,67.44,30.13
78.09,43.75,49.31,46.41,62.93,44.46
43.75,49.31,46.41,62.93,44.46,84.71
49.31,46.41,62.93,44.46,84.71,69.3
46.41,62.93,44.46,84.71,69.3,66.27
62.93,44.46,84.71,69.3,66.27,75.33
44.46,84.71,69.3,66.27,75.33,56.51
84.71,69.3,66.27,75.33,56.51,75.58
69.3,66.27,75.33,56.51,75.58,80.08
66.27,75.33,56.51,75.58,80.08,139.14
75.33,56.51,75.58,80.08,139.14,73.75
56.51,75.58,80.08,139.14,73.75,58.75
72.69,45.55,103.31,59.51,62.17,54.94
141.23,125.44,160.94,133.6,140.23,87.79
45.55,103.31,59.51,62.17,54.94,57.99
173.14,109.14,116.58,108.56,95.37,89.33
125.44,160.94,133.6,140.23,87.79,112.89
103.31,59.51,62.17,54.94,57.99,68.31
109.14,116.58,108.56,95.37,89.33,141.84
160.94,133.6,140.23,87.79,112.89,112.15
59.51,62.17,54.94,57.99,68.31,56.18
116.58,108.56,95.37,89.33,141.84,126.94
133.6,140.23,87.79,112.89,112.15,125.21
62.17,54.94,57.99,68.31,56.18,57.01
108.56,95.37,89.33,141.84,126.94,185.03
140.23,87.79,112.89,112.15,125.21,183.21
54.94,57.99,68.31,56.18,57.01,96.29
95.37,89.33,141.84,126.94,185.03,110.36
87.79,112.89,112.15,125.21,183.21,121.43
57.99,68.31,56.18,57.01,96.29,57.03
89.33,141.84,126.94,185.03,110.36,166.56
112.89,112.15,125.21,183.21,121.43,167.59
68.31,56.18,57.01,96.29,57.03,76.52
141.84,126.94,185.03,110.36,166.56,128.72
112.15,125.21,183.21,121.43,167.59,207.23
56.18,57.01,96.29,57.03,76.52,61.97
126.94,185.03,110.36,166.56,128.72,139.27
57.01,96.29,57.03,76.52,61.97,61.32
185.03,110.36,166.56,128.72,139.27,105.42
96.29,57.03,76.52,61.97,61.32,53.61
110.36,166.56,128.72,139.27,105.42,143.72
57.03,76.52,61.97,61.32,53.61,77.25
166.56,128.72,139.27,105.42,143.72,125.98
76.52,61.97,61.32,53.61,77.25,64.74
128.72,139.27,105.42,143.72,125.98,104.35
61.97,61.32,53.61,77.25,64.74,62.37
139.27,105.42,143.72,125.98,104.35,116.03
61.32,53.61,77.25,64.74,62.37,81.84
105.42,143.72,125.98,104.35,116.03,129.08
53.61,77.25,64.74,62.37,81.84,56.55
77.25,64.74,62.37,81.84,56.55,52.31
64.74,62.37,81.84,56.55,52.31,51.2
62.37,81.84,56.55,52.31,51.2,62.03
81.84,56.55,52.31,51.2,62.03,54.45
56.55,52.31,51.2,62.03,54.45,79.95
52.31,51.2,62.03,54.45,79.95,24.93
51.2,62.03,54.45,79.95,24.93,50.56
62.03,54.45,79.95,24.93,50.56,51.67
68.73,57.84,51.54,43.46,49.38,54.84
57.84,51.54,43.46,49.38,54.84,46.93
51.54,43.46,49.38,54.84,46.93,57.58
43.46,49.38,54.84,46.93,57.58,60.67
98.34,99.06,105.19,79.47,133.65,100.95
49.38,54.84,46.93,57.58,60.67,60.13
99.06,105.19,79.47,133.65,100.95,125.82
54.84,46.93,57.58,60.67,60.13,101.41
105.19,79.47,133.65,100.95,125.82,90.72
46.93,57.58,60.67,60.13,101.41,66.78
79.47,133.65,100.95,125.82,90.72,146.06
57.58,60.67,60.13,101.41,66.78,76.77
133.65,100.95,125.82,90.72,146.06,122.44
60.67,60.13,101.41,66.78,76.77,66.65
100.95,125.82,90.72,146.06,122.44,71.73
60.13,101.41,66.78,76.77,66.65,41.3
101.41,66.78,76.77,66.65,41.3,51.33
66.78,76.77,66.65,41.3,51.33,28.51
76.77,66.65,41.3,51.33,28.51,71.78
66.65,41.3,51.33,28.51,71.78,57.68
41.3,51.33,28.51,71.78,57.68,46.1
51.33,28.51,71.78,57.68,46.1,61.82
28.51,71.78,57.68,46.1,61.82,54.25
71.78,57.68,46.1,61.82,54.25,56.15
57.68,46.1,61.82,54.25,56.15,56.93
46.1,61.82,54.25,56.15,56.93,78.01
61.82,54.25,56.15,56.93,78.01,54.17
54.25,56.15,56.93,78.01,54.17,72.62
153.3,104.57,103.8,130.18,147.4,79.94
56.15,56.93,78.01,54.17,72.62,57.8
104.57,103.8,130.18,147.4,79.94,166.78
56.93,78.01,54.17,72.62,57.8,51.96
103.8,130.18,147.4,79.94,166.78,148.11
78.01,54.17,72.62,57.8,51.96,41.88
54.17,72.62,57.8,51.96,41.88,45.56
72.62,57.8,51.96,41.88,45.56,66.48
57.8,51.96,41.88,45.56,66.48,48.88
51.96,41.88,45.56,66.48,48.88,53.23
41.88,45.56,66.48,48.88,53.23,69.71
45.56,66.48,48.88,53.23,69.71,74.81
66.48,48.88,53.23,69.71,74.81,70.34
48.88,53.23,69.71,74.81,70.34,59.97
53.23,69.71,74.81,70.34,59.97,62.2
69.71,74.81,70.34,59.97,62.2,84.34
74.81,70.34,59.97,62.2,84.34,56.16
70.34,59.97,62.2,84.34,56.16,64.76
59.97,62.2,84.34,56.16,64.76,66.21
62.2,84.34,56.16,64.76,66.21,51.45
84.34,56.16,64.76,66.21,51.45,46.43
95.96,196.66,126.4,92.74,118.54,121.07
56.16,64.76,66.21,51.45,46.43,71.59
123.59,141.95,177.04,115.57,97.03,118.84
196.66,126.4,92.74,118.54,121.07,167.16
64.76,66.21,51.45,46.43,71.59,56.67
141.95,177.04,115.57,97.03,118.84,123.26
66.21,51.45,46.43,71.59,56.67,59.07
177.04,115.57,97.03,118.84,123.26,90.21
51.45,46.43,71.59,56.67,59.07,54.06
115.57,97.03,118.84,123.26,90.21,109.33
46.43,71.59,56.67,59.07,54.06,50.4
97.03,118.84,123.26,90.21,109.33,120.58
71.59,56.67,59.07,54.06,50.4,43.72
118.84,123.26,90.21,109.33,120.58,87.58
56.67,59.07,54.06,50.4,43.72,37.46
123.26,90.21,109.33,120.58,87.58,97.31
59.07,54.06,50.4,43.72,37.46,36.26
54.06,50.4,43.72,37.46,36.26,58.83
50.4,43.72,37.46,36.26,58.83,45.3
43.72,37.46,36.26,58.83,45.3,69.54
37.46,36.26,58.83,45.3,69.54,57.0
75.01,70.32,48.2,45.3,42.16,74.27
70.32,48.2,45.3,42.16,74.27,42.14
48.2,45.3,42.16,74.27,42.14,53.02
45.3,42.16,74.27,42.14,53.02,58.71
42.16,74.27,42.14,53.02,58.71,57.87
74.27,42.14,53.02,58.71,57.87,58.74
42.14,53.02,58.71,57.87,58.74,75.65
53.02,58.71,57.87,58.74,75.65,159.07
58.71,57.87,58.74,75.65,159.07,121.2
112.63,173.66,168.58,189.99,153.5,146.74
57.87,58.74,75.65,159.07,121.2,62.88
173.66,168.58,189.99,153.5,146.74,145.89
58.74,75.65,159.07,121.2,62.88,70.19
168.58,189.99,153.5,146.74,145.89,203.09
75.65,159.07,121.2,62.88,70.19,92.74
189.99,153.5,146.74,145.89,203.09,290.94
159.07,121.2,62.88,70.19,92.74,86.56
153.5,146.74,145.89,203.09,290.94,209.87
121.2,62.88,70.19,92.74,86.56,94.44
146.74,145.89,203.09,290.94,209.87,277.99
189.27,139.98,144.61,173.48,167.13,125.37
62.88,70.19,92.74,86.56,94.44,58.61
145.89,203.09,290.94,209.87,277.99,129.09
139.98,144.61,173.48,167.13,125.37,145.61
70.19,92.74,86.56,94.44,58.61,60.54
203.09,290.94,209.87,277.99,129.09,115.6
144.61,173.48,167.13,125.37,145.61,166.79
92.74,86.56,94.44,58.61,60.54,66.25
290.94,209.87,277.99,129.09,115.6,118.28
173.48,167.13,125.37,145.61,166.79,124.48
86.56,94.44,58.61,60.54,66.25,81.77
209.87,277.99,129.09,115.6,118.28,122.63
167.13,125.37,145.61,166.79,124.48,146.29
94.44,58.61,60.54,66.25,81.77,48.72
277.99,129.09,115.6,118.28,122.63,86.16
125.37,145.61,166.79,124.48,146.29,128.09
58.61,60.54,66.25,81.77,48.72,68.51
129.09,115.6,118.28,122.63,86.16,145.08
60.54,66.25,81.77,48.72,68.51,49.92
115.6,118.28,122.63,86.16,145.08,99.72
66.25,81.77,48.72,68.51,49.92,58.95
118.28,122.63,86.16,145.08,99.72,116.6
81.77,48.72,68.51,49.92,58.95,44.56
122.63,86.16,145.08,99.72,116.6,108.84
48.72,68.51,49.92,58.95,44.56,46.52
86.16,145.08,99.72,116.6,108.84,148.54
68.51,49.92,58.95,44.56,46.52,61.71
145.08,99.72,116.6,108.84,148.54,86.59
49.92,58.95,44.56,46.52,61.71,75.43
99.72,116.6,108.84,148.54,86.59,136.0
58.95,44.56,46.52,61.71,75.43,43.81
116.6,108.84,148.54,86.59,136.0,102.86
44.56,46.52,61.71,75.43,43.81,57.29
108.84,148.54,86.59,136.0,102.86,112.95
46.52,61.71,75.43,43.81,57.29,63.99
148.54,86.59,136.0,102.86,112.95,112.84
61.71,75.43,43.81,57.29,63.99,79.49
86.59,136.0,102.86,112.95,112.84,112.41
75.43,43.81,57.29,63.99,79.49,65.81
136.0,102.86,112.95,112.84,112.41,117.5
43.81,57.29,63.99,79.49,65.81,97.5
102.86,112.95,112.84,112.41,117.5,130.81
50.37,63.83,49.7,64.04,47.7,68.46
157.14,242.93,362.02,311.52,132.45,115.66
242.93,362.02,311.52,132.45,115.66,120.39
362.02,311.52,132.45,115.66,120.39,147.56
311.52,132.45,115.66,120.39,147.56,137.87
132.45,115.66,120.39,147.56,137.87,113.5
214.16,240.81,159.15,301.94,166.31,256.83
240.81,159.15,301.94,166.31,256.83,182.11
159.15,301.94,166.31,256.83,182.11,193.77
60.43,66.34,64.16,49.19,52.34,67.53
66.34,64.16,49.19,52.34,67.53,57.21
64.16,49.19,52.34,67.53,57.21,56.36
108.02,127.04,99.3,130.55,156.81,129.65
49.19,52.34,67.53,57.21,56.36,65.06
127.04,99.3,130.55,156.81,129.65,105.17
52.34,67.53,57.21,56.36,65.06,64.81
99.3,130.55,156.81,129.65,105.17,115.58
67.53,57.21,56.36,65.06,64.81,45.07
130.55,156.81,129.65,105.17,115.58,152.17
57.21,56.36,65.06,64.81,45.07,60.47
156.81,129.65,105.17,115.58,152.17,129.1
56.36,65.06,64.81,45.07,60.47,66.68
129.65,105.17,115.58,152.17,129.1,229.68
65.06,64.81,45.07,60.47,66.68,63.18
105.17,115.58,152.17,129.1,229.68,112.98
64.81,45.07,60.47,66.68,63.18,70.81
131.77,103.45,120.45,118.16,113.83,175.19
115.58,152.17,129.1,229.68,112.98,120.64
45.07,60.47,66.68,63.18,70.81,81.21
103.45,120.45,118.16,113.83,175.19,116.9
152.17,129.1,229.68,112.98,120.64,116.53
60.47,66.68,63.18,70.81,81.21,64.88
120.45,118.16,113.83,175.19,116.9,122.61
129.1,229.68,112.98,120.64,116.53,148.36
66.68,63.18,70.81,81.21,64.88,61.75
118.16,113.83,175.19,116.9,122.61,139.76
229.68,112.98,120.64,116.53,148.36,161.6
63.18,70.81,81.21,64.88,61.75,66.64
113.83,175.19,116.9,122.61,139.76,125.94
112.98,120.64,116.53,148.36,161.6,141.96
70.81,81.21,64.88,61.75,66.64,71.27
175.19,116.9,122.61,139.76,125.94,140.15
120.64,116.53,148.36,161.6,141.96,180.52
81.21,64.88,61.75,66.64,71.27,73.09
116.9,122.61,139.76,125.94,140.15,136.93
116.53,148.36,161.6,141.96,180.52,107.07
64.88,61.75,66.64,71.27,73.09,84.9
122.61,139.76,125.94,140.15,136.93,122.58
148.36,161.6,141.96,180.52,107.07,73.61
61.75,66.64,71.27,73.09,84.9,47.73
139.76,125.94,140.15,136.93,122.58,162.73
161.6,141.96,180.52,107.07,73.61,111.02
66.64,71.27,73.09,84.9,47.73,60.82
125.94,140.15,136.93,122.58,162.73,102.23
141.96,180.52,107.07,73.61,111.02,114.42
71.27,73.09,84.9,47.73,60.82,54.47
140.15,136.93,122.58,162.73,102.23,104.19
180.52,107.07,73.61,111.02,114.42,86.51
73.09,84.9,47.73,60.82,54.47,69.92
136.93,122.58,162.73,102.23,104.19,146.44
107.07,73.61,111.02,114.42,86.51,71.43
84.9,47.73,60.82,54.47,69.92,143.53
122.58,162.73,102.23,104.19,146.44,114.17
73.61,111.02,114.42,86.51,71.43,113.09
47.73,60.82,54.47,69.92,143.53,90.93
162.73,102.23,104.19,146.44,114.17,83.89
60.82,54.47,69.92,143.53,90.93,68.98
102.23,104.19,146.44,114.17,83.89,116.36
54.47,69.92,143.53,90.93,68.98,53.86
69.92,143.53,90.93,68.98,53.86,66.5
143.53,90.93,68.98,53.86,66.5,76.86
90.93,68.98,53.86,66.5,76.86,60.98
68.98,53.86,66.5,76.86,60.98,68.07
53.86,66.5,76.86,60.98,68.07,59.84
66.5,76.86,60.98,68.07,59.84,60.03
76.86,60.98,68.07,59.84,60.03,64.99
60.98,68.07,59.84,60.03,64.99,67.14
68.07,59.84,60.03,64.99,67.14,34.22
59.84,60.03,64.99,67.14,34.22,56.82
59.56,47.22,39.55,49.54,69.68,100.77
47.22,39.55,49.54,69.68,100.77,72.75
39.55,49.54,69.68,100.77,72.75,70.26
49.54,69.68,100.77,72.75,70.26,71.95
68.11,51.48,54.73,40.32,42.07,67.4
51.48,54.73,40.32,42.07,67.4,39.47
54.73,40.32,42.07,67.4,39.47,68.96
40.32,42.07,67.4,39.47,68.96,63.54
42.07,67.4,39.47,68.96,63.54,90.4
67.4,39.47,68.96,63.54,90.4,66.89
39.47,68.96,63.54,90.4,66.89,56.98
68.96,63.54,90.4,66.89,56.98,79.82
63.54,90.4,66.89,56.98,79.82,54.86
94.06,85.9,130.27,109.95,118.74,99.93
90.4,66.89,56.98,79.82,54.86,52.12
85.9,130.27,109.95,118.74,99.93,144.42
66.89,56.98,79.82,54.86,52.12,86.62
130.27,109.95,118.74,99.93,144.42,123.06
56.98,79.82,54.86,52.12,86.62,64.87
109.95,118.74,99.93,144.42,123.06,152.69
79.82,54.86,52.12,86.62,64.87,81.11
118.74,99.93,144.42,123.06,152.69,140.96
54.86,52.12,86.62,64.87,81.11,67.63
99.93,144.42,123.06,152.69,140.96,154.62
52.12,86.62,64.87,81.11,67.63,69.18
144.42,123.06,152.69,140.96,154.62,186.98
86.62,64.87,81.11,67.63,69.18,77.57
123.06,152.69,140.96,154.62,186.98,128.36
64.87,81.11,67.63,69.18,77.57,52.84
152.69,140.96,154.62,186.98,128.36,149.24
81.11,67.63,69.18,77.57,52.84,50.22
140.96,154.62,186.98,128.36,149.24,88.78
67.63,69.18,77.57,52.84,50.22,57.93
142.42,169.22,208.96,148.56,147.97,126.9
154.62,186.98,128.36,149.24,88.78,171.81
69.18,77.57,52.84,50.22,57.93,65.06
169.22,208.96,148.56,147.97,126.9,200.64
186.98,128.36,149.24,88.78,171.81,129.82
77.57,52.84,50.22,57.93,65.06,88.31
208.96,148.56,147.97,126.9,200.64,143.0
128.36,149.24,88.78,171.81,129.82,120.59
52.84,50.22,57.93,65.06,88.31,67.04
148.56,147.97,126.9,200.64,143.0,99.53
149.24,88.78,171.81,129.82,120.59,137.0
50.22,57.93,65.06,88.31,67.04,106.24
147.97,126.9,200.64,143.0,99.53,133.25
88.78,171.81,129.82,120.59,137.0,92.84
57.93,65.06,88.31,67.04,106.24,186.0
126.9,200.64,143.0,99.53,133.25,151.89
171.81,129.82,120.59,137.0,92.84,140.8
65.06,88.31,67.04,106.24,186.0,54.15
200.64,143.0,99.53,133.25,151.89,78.72
129.82,120.59,137.0,92.84,140.8,96.5
88.31,67.04,106.24,186.0,54.15,51.17
120.59,137.0,92.84,140.8,96.5,103.04
67.04,106.24,186.0,54.15,51.17,60.36
137.0,92.84,140.8,96.5,103.04,57.92
106.24,186.0,54.15,51.17,60.36,77.9
92.84,140.8,96.5,103.04,57.92,155.98
186.0,54.15,51.17,60.36,77.9,36.94
140.8,96.5,103.04,57.92,155.98,109.75
54.15,51.17,60.36,77.9,36.94,51.13
51.17,60.36,77.9,36.94,51.13,42.83
60.36,77.9,36.94,51.13,42.83,57.77
77.9,36.94,51.13,42.83,57.77,56.05
36.94,51.13,42.83,57.77,56.05,81.53
51.13,42.83,57.77,56.05,81.53,31.67
42.83,57.77,56.05,81.53,31.67,60.61
57.77,56.05,81.53,31.67,60.61,78.82
56.05,81.53,31.67,60.61,78.82,84.49
38.32,127.11,99.75,53.47,103.03,114.41
127.11,99.75,53.47,103.03,114.41,46.82
99.75,53.47,103.03,114.41,46.82,50.07
53.47,103.03,114.41,46.82,50.07,51.72
103.03,114.41,46.82,50.07,51.72,42.93
114.41,46.82,50.07,51.72,42.93,71.68
46.82,50.07,51.72,42.93,71.68,49.72
50.07,51.72,42.93,71.68,49.72,62.08
51.72,42.93,71.68,49.72,62.08,49.61
42.93,71.68,49.72,62.08,49.61,82.07
71.68,49.72,62.08,49.61,82.07,59.86
49.72,62.08,49.61,82.07,59.86,51.26
62.08,49.61,82.07,59.86,51.26,85.51
49.61,82.07,59.86,51.26,85.51,88.02
82.07,59.86,51.26,85.51,88.02,87.39
139.74,159.2,182.95,177.04,291.07,233.24
59.86,51.26,85.51,88.02,87.39,79.93
159.2,182.95,177.04,291.07,233.24,154.01
51.26,85.51,88.02,87.39,79.93,67.48
182.95,177.04,291.07,233.24,154.01,126.71
85.51,88.02,87.39,79.93,67.48,85.33
177.04,291.07,233.24,154.01,126.71,161.78
252.98,292.68,277.6,194.14,149.06,160.71
88.02,87.39,79.93,67.48,85.33,68.5
291.07,233.24,154.01,126.71,161.78,140.48
292.68,277.6,194.14,149.06,160.71,174.22
87.39,79.93,67.48,85.33,68.5,70.79
233.24,154.01,126.71,161.78,140.48,89.36
277.6,194.14,149.06,160.71,174.22,145.04
79.93,67.48,85.33,68.5,70.79,105.77
154.01,126.71,161.78,140.48,89.36,134.47
194.14,149.06,160.71,174.22,145.04,121.76
67.48,85.33,68.5,70.79,105.77,39.81
126.71,161.78,140.48,89.36,134.47,106.49
149.06,160.71,174.22,145.04,121.76,130.86
85.33,68.5,70.79,105.77,39.81,55.5
161.78,140.48,89.36,134.47,106.49,132.28
160.71,174.22,145.04,121.76,130.86,94.9
68.5,70.79,105.77,39.81,55.5,68.59
140.48,89.36,134.47,106.49,132.28,96.45
174.22,145.04,121.76,130.86,94.9,161.85
70.79,105.77,39.81,55.5,68.59,47.0
89.36,134.47,106.49,132.28,96.45,139.88
145.04,121.76,130.86,94.9,161.85,117.31
105.77,39.81,55.5,68.59,47.0,49.34
134.47,106.49,132.28,96.45,139.88,108.99
121.76,130.86,94.9,161.85,117.31,105.37
39.81,55.5,68.59,47.0,49.34,68.15
106.49,132.28,96.45,139.88,108.99,169.09
55.5,68.59,47.0,49.34,68.15,53.32
132.28,96.45,139.88,108.99,169.09,148.52
68.59,47.0,49.34,68.15,53.32,63.84
96.45,139.88,108.99,169.09,148.52,92.98
47.0,49.34,68.15,53.32,63.84,67.24
139.88,108.99,169.09,148.52,92.98,97.44
49.34,68.15,53.32,63.84,67.24,70.17
108.99,169.09,148.52,92.98,97.44,306.35
68.15,53.32,63.84,67.24,70.17,58.06
169.09,148.52,92.98,97.44,306.35,130.44
53.32,63.84,67.24,70.17,58.06,80.74
148.52,92.98,97.44,306.35,130.44,96.69
63.84,67.24,70.17,58.06,80.74,54.08
92.98,97.44,306.35,130.44,96.69,97.2
67.24,70.17,58.06,80.74,54.08,65.68
97.44,306.35,130.44,96.69,97.2,103.53
70.17,58.06,80.74,54.08,65.68,51.9
306.35,130.44,96.69,97.2,103.53,193.68
58.06,80.74,54.08,65.68,51.9,61.13
130.44,96.69,97.2,103.53,193.68,97.04
80.74,54.08,65.68,51.9,61.13,122.97
96.69,97.2,103.53,193.68,97.04,174.19
54.08,65.68,51.9,61.13,122.97,77.45
97.2,103.53,193.68,97.04,174.19,94.26
65.68,51.9,61.13,122.97,77.45,69.3
103.53,193.68,97.04,174.19,94.26,149.43
51.9,61.13,122.97,77.45,69.3,63.8
193.68,97.04,174.19,94.26,149.43,147.66
61.13,122.97,77.45,69.3,63.8,63.71
97.04,174.19,94.26,149.43,147.66,116.97
122.97,77.45,69.3,63.8,63.71,57.01
174.19,94.26,149.43,147.66,116.97,122.3
77.45,69.3,63.8,63.71,57.01,103.6
94.26,149.43,147.66,116.97,122.3,112.55
69.3,63.8,63.71,57.01,103.6,82.95
149.43,147.66,116.97,122.3,112.55,124.29
63.8,63.71,57.01,103.6,82.95,70.51
147.66,116.97,122.3,112.55,124.29,139.65
63.71,57.01,103.6,82.95,70.51,57.63
116.97,122.3,112.55,124.29,139.65,83.77
57.01,103.6,82.95,70.51,57.63,60.21
122.3,112.55,124.29,139.65,83.77,93.89
103.6,82.95,70.51,57.63,60.21,49.04
112.55,124.29,139.65,83.77,93.89,78.45
82.95,70.51,57.63,60.21,49.04,60.85
124.29,139.65,83.77,93.89,78.45,74.72
70.51,57.63,60.21,49.04,60.85,71.59
139.65,83.77,93.89,78.45,74.72,109.47
57.63,60.21,49.04,60.85,71.59,48.66
83.77,93.89,78.45,74.72,109.47,128.99
60.21,49.04,60.85,71.59,48.66,59.0
49.04,60.85,71.59,48.66,59.0,66.3
60.85,71.59,48.66,59.0,66.3,76.22
71.59,48.66,59.0,66.3,76.22,55.33
48.66,59.0,66.3,76.22,55.33,73.51
51.66,40.71,57.45,47.15,56.73,49.98
40.71,57.45,47.15,56.73,49.98,68.61
57.45,47.15,56.73,49.98,68.61,71.27
47.15,56.73,49.98,68.61,71.27,76.43
56.73,49.98,68.61,71.27,76.43,73.24
49.98,68.61,71.27,76.43,73.24,64.51
68.61,71.27,76.43,73.24,64.51,59.51
71.27,76.43,73.24,64.51,59.51,51.07
129.93,177.12,195.91,181.9,156.26,112.37
76.43,73.24,64.51,59.51,51.07,61.55
177.12,195.91,181.9,156.26,112.37,157.26
73.24,64.51,59.51,51.07,61.55,74.46
195.91,181.9,156.26,112.37,157.26,105.85
64.51,59.51,51.07,61.55,74.46,44.31
181.9,156.26,112.37,157.26,105.85,172.14
59.51,51.07,61.55,74.46,44.31,63.96
156.26,112.37,157.26,105.85,172.14,102.46
51.07,61.55,74.46,44.31,63.96,51.28
112.37,157.26,105.85,172.14,102.46,110.7
61.55,74.46,44.31,63.96,51.28,47.39
157.26,105.85,172.14,102.46,110.7,94.45
74.46,44.31,63.96,51.28,47.39,63.37
105.85,172.14,102.46,110.7,94.45,108.52
44.31,63.96,51.28,47.39,63.37,49.31
172.14,102.46,110.7,94.45,108.52,84.68
63.96,51.28,47.39,63.37,49.31,59.54
102.46,110.7,94.45,108.52,84.68,114.59
51.28,47.39,63.37,49.31,59.54,81.63
110.7,94.45,108.52,84.68,114.59,165.95
47.39,63.37,49.31,59.54,81.63,61.09
94.45,108.52,84.68,114.59,165.95,140.92
63.37,49.31,59.54,81.63,61.09,67.12
108.52,84.68,114.59,165.95,140.92,108.41
49.31,59.54,81.63,61.09,67.12,64.4
84.68,114.59,165.95,140.92,108.41,130.53
137.59,116.46,138.73,151.54,80.85,80.68
59.54,81.63,61.09,67.12,64.4,94.66
114.59,165.95,140.92,108.41,130.53,117.88
116.46,138.73,151.54,80.85,80.68,151.47
81.63,61.09,67.12,64.4,94.66,53.84
165.95,140.92,108.41,130.53,117.88,110.83
138.73,151.54,80.85,80.68,151.47,105.83
61.09,67.12,64.4,94.66,53.84,53.36
140.92,108.41,130.53,117.88,110.83,105.21
151.54,80.85,80.68,151.47,105.83,102.3
67.12,64.4,94.66,53.84,53.36,58.49
108.41,130.53,117.88,110.83,105.21,82.47
80.85,80.68,151.47,105.83,102.3,145.49
64.4,94.66,53.84,53.36,58.49,72.72
130.53,117.88,110.83,105.21,82.47,102.8
80.68,151.47,105.83,102.3,145.49,166.07
94.66,53.84,53.36,58.49,72.72,75.01
117.88,110.83,105.21,82.47,102.8,170.38
151.47,105.83,102.3,145.49,166.07,179.75
53.84,53.36,58.49,72.72,75.01,68.82
110.83,105.21,82.47,102.8,170.38,100.36
105.83,102.3,145.49,166.07,179.75,128.26
53.36,58.49,72.72,75.01,68.82,74.09
105.21,82.47,102.8,170.38,100.36,109.31
102.3,145.49,166.07,179.75,128.26,111.66
58.49,72.72,75.01,68.82,74.09,67.22
82.47,102.8,170.38,100.36,109.31,137.39
145.49,166.07,179.75,128.26,111.66,133.53
72.72,75.01,68.82,74.09,67.22,88.11
102.8,170.38,100.36,109.31,137.39,158.54
166.07,179.75,128.26,111.66,133.53,115.53
75.01,68.82,74.09,67.22,88.11,66.72
170.38,100.36,109.31,137.39,158.54,170.63
179.75,128.26,111.66,133.53,115.53,188.74
68.82,74.09,67.22,88.11,66.72,102.19
100.36,109.31,137.39,158.54,170.63,126.49
128.26,111.66,133.53,115.53,188.74,168.61
74.09,67.22,88.11,66.72,102.19,79.07
109.31,137.39,158.54,170.63,126.49,125.24
111.66,133.53,115.53,188.74,168.61,126.78
67.22,88.11,66.72,102.19,79.07,97.47
137.39,158.54,170.63,126.49,125.24,141.7
133.53,115.53,188.74,168.61,126.78,179.79
88.11,66.72,102.19,79.07,97.47,102.33
158.54,170.63,126.49,125.24,141.7,247.67
115.53,188.74,168.61,126.78,179.79,152.06
66.72,102.19,79.07,97.47,102.33,91.8
170.63,126.49,125.24,141.7,247.67,107.87
188.74,168.61,126.78,179.79,152.06,177.97
102.19,79.07,97.47,102.33,91.8,46.15
126.49,125.24,141.7,247.67,107.87,170.41
168.61,126.78,179.79,152.06,177.97,171.51
79.07,97.47,102.33,91.8,46.15,73.06
125.24,141.7,247.67,107.87,170.41,109.37
126.78,179.79,152.06,177.97,171.51,145.42
97.47,102.33,91.8,46.15,73.06,62.62
141.7,247.67,107.87,170.41,109.37,148.64
102.33,91.8,46.15,73.06,62.62,52.81
71.19,124.48,120.45,101.36,53.31,18.97
124.48,120.45,101.36,53.31,18.97,16.73
58.68,68.71,68.0,46.45,50.35,59.28
111.63,143.49,128.7,96.31,104.85,136.98
68.71,68.0,46.45,50.35,59.28,50.1
106.58,110.75,96.64,115.32,132.49,102.64
143.49,128.7,96.31,104.85,136.98,156.79
68.0,46.45,50.35,59.28,50.1,80.61
110.75,96.64,115.32,132.49,102.64,133.89
46.45,50.35,59.28,50.1,80.61,92.93
50.35,59.28,50.1,80.61,92.93,48.67
59.28,50.1,80.61,92.93,48.67,70.15
50.1,80.61,92.93,48.67,70.15,62.04
80.61,92.93,48.67,70.15,62.04,72.78
92.93,48.67,70.15,62.04,72.78,51.08
48.67,70.15,62.04,72.78,51.08,67.61
70.15,62.04,72.78,51.08,67.61,37.94
62.04,72.78,51.08,67.61,37.94,96.29
72.78,51.08,67.61,37.94,96.29,59.3
51.08,67.61,37.94,96.29,59.3,73.72
67.61,37.94,96.29,59.3,73.72,67.11
37.94,96.29,59.3,73.72,67.11,73.64
96.93,85.77,143.38,102.36,108.42,149.61
96.29,59.3,73.72,67.11,73.64,54.88
85.77,143.38,102.36,108.42,149.61,119.15
59.3,73.72,67.11,73.64,54.88,49.81
143.38,102.36,108.42,149.61,119.15,88.43
73.72,67.11,73.64,54.88,49.81,43.57
102.36,108.42,149.61,119.15,88.43,101.59
67.11,73.64,54.88,49.81,43.57,77.75
108.42,149.61,119.15,88.43,101.59,157.8
73.64,54.88,49.81,43.57,77.75,38.27
